Username,Date,Time,Tweet
CARAHICKMAN20,4/30/2023,19:33:04,"Quiz time! Who's excited for #CalebWilliams and USC football?! 🏈

Want to make some extra cash while you cheer on your team? Download TEMU - the #1 app in the AppStore. Use my code &lt;117451904&gt; for up to $20 in rewards! 🤑

Let's go, Trojans (and TEMU users)! 💛❤️✌️ #FightOn https://t.co/wGzsTG9JGs"
ATU_Athletics,4/30/2023,19:30:40,"FINAL | Final score from Edmond. Final game of the weekend series starting soon!

#FightOn https://t.co/HZekSqEere"
CoachManuel14,4/30/2023,19:29:14,September 1st!!! #FightOn🟡⚔️🔵 https://t.co/oJ8DjekOZp
JarrodStidham1,4/30/2023,19:11:42,"@dang_trojan @skoducks @LateKickJosh You know why the TV deal matters so much? Because just like in the pac12, you're not there for championships. Shit you guys just have to trip across the finish line once in 10 years and you'll duplicate your success in the pac 12. #FiGhTOn✌️"
mora82,4/30/2023,19:03:33,Late post but we out here #FightOn https://t.co/C1WZKXyrMC
USC_520,4/30/2023,18:58:54,@BigBen5599101 @FightOnRusty @thenathanroy Gonna be Legendary! #FightOn ✌️ https://t.co/1RslhMBbvr
amhstigers,4/30/2023,18:47:30,Keep working hard Riley!!! #AlexTigers #FightOn https://t.co/klO8m3OH6s
USCBridge,4/30/2023,18:36:04,Thank you to all who joined us yesterday for the #SoCalSysBio23 conference at @uscedu it was a great day of science! #fighton #systemsbiology https://t.co/fGzgFNr6se
USCBAA,4/30/2023,18:34:25,"Congratulations to #BlackTrojans Ellisen Shelton Turner ’97, Donald Dean ’90, and all the awardees to be honored at the USC Alumni Awards last night!  #USCBAA #USCAlumni #FightOn https://t.co/WO4UsDu78n"
USCMensGolf,4/30/2023,18:16:45,"The Trojans now +1 as they make the final round turn. Chirravuri is -1 thru 6 holes and now tied for 20th, Rivera and Boulger even today thru 6, Sisk even thru 8. #FightOn https://t.co/0cEXOsucwu"
ally_pop31,4/30/2023,18:11:21,The true definition of #FightOn https://t.co/a08OBZZGYt
USCMensGolf,4/30/2023,17:35:01,"Steady back 9 start to the Trojans final round in Stanford, USC even between its 4th and 7th holes. 

Mahanth Chirravuri is -1 thru 3 holes and just outside the top 20, while Boulger and Nishiba are par thru 5 holes, Rivera par thru 4.  #FightOn"
USCWaterPolo,4/30/2023,17:00:02,"🕹𝔹𝔸𝕋𝕋𝕃𝔼 𝕄𝕆𝔻𝔼🕹
Top-seeded USC is looking to claim its eighth MPSF tournament title TODAY!
Trojans ⚔️ Cardinal
⏰: 2:30 p.m.
📍: San José, Calif.
🖥️: https://t.co/pP4JqCrfgm
📊: https://t.co/4xKDcPlzKG
#FightOn ✌️ https://t.co/vMgJT9lLiq"
AntonuttiJoey,4/30/2023,16:39:37,Had an awesome time @AugieFB thank you for the opportunity @CoachOJ_ @CoachChaseKing #FightOn https://t.co/skl3vxd9yj
ATU_Athletics,4/30/2023,16:35:09,"#GAMEDAY! The Golden Suns close out their final regular season GAC series this afternoon against Oklahoma Baptist with a doubleheader! First pitch set for 1 p.m. this afternoon.

LIVE COVERAGE🔽
https://t.co/fr5Xs9PJK7

#FightOn https://t.co/5SanZLzFOT"
Trojan24x7Usc,4/30/2023,15:56:46,#FightOn the @nyjets just got the steal of 2023. https://t.co/jqDWq7WKlC
USCBeach,4/30/2023,15:34:55,"3️⃣ The back-to-back defending #NCAABeachVB champion Trojans earn the third seed in the national tournament and will face 14-seed Georgia State in the round of 16 on Friday in Gulf Shores, Ala. 

#FightOn ✌️🏐🏆 #USCBeach https://t.co/0ySvLlBZKQ"
GerardChick,4/30/2023,15:16:17,@RedNewbury71 Good on you Ella. #FightOn.
cfbhall,4/30/2023,15:06:27,".@uscfb’s Jon Arnett earned the nickname ""Jaguar"" for his acrobatic agility and elusiveness as a ball carrier. #FightOn #USC #CollegeFootballHallofFame #CollegeFootball https://t.co/ar87rxZ7zX"
SnceUCLABeatUSC,4/30/2023,15:00:02,"It's been 525 days since UCLA football last beat USC

#FightOn ✌️"
history_footb,4/30/2023,14:21:26,"@uscfb in 1915 against Los Angeles Athletic Club
#FightOn #USC https://t.co/vWUz5ABL2O"
megstraw,4/30/2023,14:20:40,Love seeing both my alma maters on this list. ✨ #GoHokies #FightOn https://t.co/aqLGNC1aeQ
Kcondley1,4/30/2023,14:20:06,Former @NHS_TF_XC state champ! #TigerPride #FightOn https://t.co/YvbLXfeQNF
ShannonStern,4/30/2023,14:00:53,Grit. Determination. The true definition of what it means to persevere. #FightOn #RavensFlock #NFLDraft @USC_Athletics @uscfb @Ravens @NFLDraft @Andrew_Vorhees ✌️🏈🖤💜 https://t.co/Bg5Dozr0xp
nevrmynd51,4/30/2023,13:53:28,@elijah_rushing Hope you enjoyed the Prom young bull! Next season you could be lining up next to this dude! #FightOn https://t.co/yhfqsAZ9Bj
WHSWarriorsFB,4/30/2023,13:46:50,"Countdown to Kickoff Photo of the Day
110 Days
#FightOn https://t.co/0SOERa8hLp"
ATU_Athletics,4/30/2023,13:46:32,"#GAMEDAY! It's Senior Day today for the Wonder Boys vs. Harding! 

First-pitch at 3 p.m.

Bash at the Ballpark from 1-3 p.m.

Senior Day ceremony at 2:45 p.m. 

FOLLOW LIVE⬇️
https://t.co/vVkJ3pr50Z

#FightOn https://t.co/inKiN1zgvG"
AugieFB,4/30/2023,13:00:01,Happy Birthday Seth! ⚔️ #BeTheRock #FightOn https://t.co/pf6xcOu9eN
USCMensGolf,4/30/2023,12:42:47,"The final round of the 2023 Pac-12 Championships is live today. Mahanth Chirravuri leads the Trojans as he is Even through 54-holes and ranked T27!

Aurilia 8:42 a.m.
Sisk 8:54 a.m.
Nishiba 9:06 a.m.
Boulger 9:18 a.m.
Rivera 9:30 a.m.
Chirravuri 9:42 a.m.

#FightOn✌️⛳️"
nevrmynd51,4/30/2023,11:57:47,@JasonR0binsonJR @Zack_Poff_MP @GregBiggins @Scott_Schrader @RiseNDraft @adamgorney @LBPoly_Football @TheJuiceOnline @SWiltfong247 @mfarrellsports Home IS @USCFB! #FightOn
nevrmynd51,4/30/2023,11:54:59,"@DaGman7 @BearAlexander_ Gavin you a nut, man! Keep them boys laughing! #FightOn"
TimGunn_,4/30/2023,10:53:16,These are the kind of guys we need if we want to compete in the Big10. Keep bringing in SEC transfers or go pull from SEC recruiting areas. #FightOn ✌🏼 https://t.co/qF6Ph2eOO9
wardpreacher,4/30/2023,10:50:47,"A bit of wind, but still a beautiful morning!

#FightOn #TieCheck https://t.co/1pzHX98oyK"
nevrmynd51,4/30/2023,7:50:57,"@jadynThaTruth @LBPolyTrack_XC @PrepCalTrack @MilesplitCA @GregBiggins @adamgorney @JeremyO_Johnson @562sports @CaliphJohnsonJr @MalachiDaws0n @FamousJavon @ChadSimmons_ @Scott_Schrader @johnwdavis Hell Yeah! Do yo thing young fella! Enjoy all the successes, but remember, Home IS @USCFB and @USC_Track_Field #fighton"
brangriff71,4/30/2023,7:50:05,@RocNationSports @Andrew_Vorhees @Ravens @the4040club @ArmandDeBrignac Congratulations @Andrew_Vorhees! Attack that rehab and go be another great Projan!  #FightOn ✌️
nevrmynd51,4/30/2023,7:48:42,"@USC_Nico Don't be like OU fans! We are better than that! We all know Autzen and the Oregon fans show out, that's what makes it such a tough place to play! #FightOn And good luck this season!"
nevrmynd51,4/30/2023,7:45:51,@Dijon_leeJr I see what you did there young fella! Home IS @uscfb! Come be great! I know you feel the love from us USC fans! #FightOn
Thagreatmattsby,4/30/2023,7:03:14,"Don’t get me wrong I love all these other sports and teams I root for but they’re just a stop gap until the Colts and USC are back on the football field, I can’t wait for July 😤 #FORTHESHOE #FIGHTON✌️#NFL"
Kiera24898,4/30/2023,6:57:25,Let him drink his soda bruh 💀😭 #schoolfights #funnyfights #fight #fightingvideos #fightpage #damn #funny #FightVideo #FightOn #fightschool #fight #fightvids https://t.co/bBuaOyZt1X
kidneytransplnt,4/30/2023,5:50:36,"A surreal walk with pictures of all these amazing donors that have saved so many lives 
#OneLegacyWalk
#DonateLife 
#LetsGoStJoe
#FightOn https://t.co/f2sPHJCDk1"
TFrk99,4/30/2023,5:32:31,@RocNationSports @Andrew_Vorhees @Ravens @the4040club @ArmandDeBrignac Yessssss!!!! Ravens got themselves steal!!! Congratulations Andrew!!! #FightOn!!!!!✌🏽 #Projan
wig4usc,4/30/2023,5:22:15,@uscfb @haskins_b @ChicagoBears @NFL Congrats!! ✌️#FightOn #Projan
U2KROQ,4/30/2023,5:06:53,"@USCMensTennis @USC_Athletics @MasiUSC @WellsFargo Great job!!
✌🏽#FightOn!"
mora82,4/30/2023,4:58:01,Championship graphics the best graphics #FightOn https://t.co/YAgGBvW5Pb
U2KROQ,4/30/2023,4:40:41,@ESPNNFL @LincolnRiley @uscfb The very definition of ✌🏽#FightOn!
U2KROQ,4/30/2023,4:40:01,@NFLonCBS @LincolnRiley @Ravens @uscfb The very definition of ✌🏽#FightOn!
U2KROQ,4/30/2023,4:39:14,"@USCMensTennis @USC_Athletics @MasiUSC @pac12 @Pac12Network Well done!
✌🏽#FightOn!"
CurtisJermaine2,4/30/2023,4:18:47,@USCMensTennis USC will not lose to Utah in anything all '23. #Fighton #bookit
Omarr_329,4/30/2023,4:02:04,"Congrats to @MekhiBlackmon on getting drafted!! Go kill it!!! 
#FightOn ✌🏽 https://t.co/P3k25P1K66"
wig4usc,4/30/2023,2:55:45,@BearAlexander_ Let’s go!! ✌️ #FightOn
ShannonStern,4/30/2023,2:51:45,"I am SO pumped with this pick!!!! Welcome to Baltimore, @Andrew_Vorhees! #FightOn #USCtotheNFL #RavensFlock @Ravens @uscfb @USC_Athletics ✌️🏈🖤💜 https://t.co/MVwXKDdTCb"
jimcarreybjokes,4/30/2023,2:37:05,"@TFrk99 @JamesCrepea NYs newest best selling Halloween costume 2024!
#FightOn https://t.co/7QhrqWOumf"
kistner10,4/30/2023,2:27:32,Hell yeah! #FightOn #FinsUp https://t.co/p0QbI2ikUW
Prep_Football,4/30/2023,2:27:16,Congratulations to Bobby Haskins ‘17 on signing today 🤝 with the @ChicagoBears  #cthsfb #AMDG #DaBears #fighton #preppridevictory #hailfairfield  #preptothenfl #uvafootball #usctrojans https://t.co/pEcv3eiavo
USCTrojansLax,4/30/2023,2:26:42,"Stars of the Game 🌟

Regular Season Finale Edition 

#FightOn✌️🥍 

Multiple Time Nominees:
E. Wightman x6
C. Shevitz x6
C. Lord x5
I. Vitale x4
E. Heaney x3
K. Ramsay x3
M. Brown x3
O. Dooley x2
S. Tilton x2
A. Niblock x2
K. Devir x2
D. Carson x2 https://t.co/8EGTaLSqJK"
hondoisd1,4/30/2023,2:23:54,"One more time! Anthony Sandoval places 2nd in the Region IV-3A 1600m run, in 4:29.68. State bound in 2 events!

#getawin
#fighton https://t.co/OaUMzcowvB"
trojanchick99,4/30/2023,2:16:21,I love Pete so much. 🤣🤣🤣 #FightOn https://t.co/CfLrNZkfGW
SinqueTurner,4/30/2023,2:05:26,S/O To Head Coach Lincoln Riley @LincolnRiley from The University of Southern California @uscfb and his staff for being such great host today! We really enjoyed ourselves! #HorsePower #FightOn https://t.co/zZN1inE6kr
Jamalhaqq,4/30/2023,1:54:06,I almost took the bait here … your a funny guy and all that 😂… USC #FightOn https://t.co/lK1aWweuSy
TrekDocFan,4/30/2023,1:46:23,"@BrandonPili Congratulations @BrandonPili  !
#FightOn in the NFL!"
ReelGoatSports,4/30/2023,1:38:32,"Best dressed @uscfb running back?
For prom, @QuintenJoyner cleaned up very nice! Enjoy your night &amp; be safe! @Burberry #FightOn

@Coach_KMcDonald @LincolnRiley 
@JoynerQuincy @ReggieBush https://t.co/2UFD7cq6w8"
ATU_Athletics,4/30/2023,1:35:41,"RECAP | Golden Suns fall to Bison in game one of weekend series on the road #FightOn 

https://t.co/TR8OE1bo2X"
jimcarreybjokes,4/30/2023,1:23:07,"FUCLA!
#FightOn https://t.co/49JRgtrn6w"
USCMensGolf,4/30/2023,1:09:03,"Mahanth Chirravuri continues to show out and is ranked T27th after a -1 day to put him Even after three rounds of play! 

The rest of the Trojans squad were helped today as they posted 3️⃣ Eagles 🦅

#FightOn✌️⛳️
https://t.co/1EUY3dDMmG"
ATU_Athletics,4/30/2023,0:50:56,"FINAL | Final score for game one. Back in action tomorrow afternoon at 1 p.m. for the doubleheader of the weekend series.

#FightOn https://t.co/3IR2SzYUbN"
TFrk99,4/30/2023,0:49:57,@JamesCrepea Respect the MUSTACHE! #FightOn!!!
bonokw1,4/30/2023,0:30:39,"@_reekee Yes I understand your posture fighter, but we should distinguish between these blacks. Just like the ANC, they are black but they don't serve majority of our people so our fight is with those types of blacks. Poverty and greed has ruined a lot of minds of black people #FightOn"
USC_Baseball,4/30/2023,0:06:46,"FINAL | Washington 7, USC 6

Another tough one as Washington scores 4 runs in the 8th to take it.

#FightOn // @WellsFargo https://t.co/XPsS0Uh830"
K_Marcel_,4/29/2023,23:59:04,One of the biggest steals in the draft. #FightOn ✌🏿 https://t.co/orejh036Pn
ClutchUSC,4/29/2023,23:57:12,@Andrew_Vorhees The true meeting of #FightOn ✌️✌️✌️✌️Congrats big guy!
USCWaterPolo,4/29/2023,23:41:22,"👌On to the final!👌
Trojans pin up a powerful win over Cal to take a spot in tomorrow’s MPSF title match!
#FightOn ✌️ https://t.co/md2N1MP8mt"
uscbaseballdata,4/29/2023,23:38:58,"Eric Hammond (R-Fr.) Fastball 🔥

Velocity: 93 mph
Spin Rate: 2203 rpm
IVB: 15”
Horizontal Break: 13”

#FightOn 
@Eric_Hammond27"
USCMensGolf,4/29/2023,23:32:11,"The front nine resurgence is on 🏌️

After starting on the back nine and going 11-over, the Trojans are three-under through 10-14 holes. Included in that was a birdie from Chirravuri to put him at -1 overall, and an Eagle from J. Boulger (No. 1)!

#FightOn✌️⛳️"
TrojansZone,4/29/2023,23:28:43,"Former #USC RB Travis Dye has signed as an UDFA with New York Jets.

#FightOn✌️⚔️ https://t.co/GSzVl9X9ib"
10kRenzTakes,4/29/2023,23:25:15,"My take from the #NFLDraft…the @Vikings might want @CALEBcsw 

#FightOn https://t.co/uJ95GyEmA3"
hondoisd1,4/29/2023,23:17:52,"Third ticket punched! On his final throw in the discus, Hondo junior Everett Adams earns a trip to the 3A state meet, finishing 2nd in region with a throw of 146’ 3 1/4” !! — at Matador Stadium.

#getawin
#fighton https://t.co/zPwrsocE6k"
hondoisd1,4/29/2023,23:16:52,"With a final discus throw of 115’1 1/2”, Hondo junior Ashlyn Evans has become HHS second state qualifier, placing 2nd in the Region IV-3A meet! — at Matador Stadium.

#getawin
#fighton https://t.co/xVVgYT2S8c"
USC_Baseball,4/29/2023,23:11:47,"END6 | Huskies get two in the 6th, but the Trojans still hold the lead.

USC 6, UW 3

📺 https://t.co/dnGfQWcKF3
📊 https://t.co/zJwH0msVbM

#FightOn //  #Gameday https://t.co/pRFPWleTJ7"
thetalkoftroy,4/29/2023,23:11:12,"FOUR Trojans were drafted this weekend:

🏈Jordan Addison ➡️ #Skol 
🏈Tuli Tuipulotu ➡️ #BoltUp 
🏈Mekhi Blackmon ➡️ #Skol
🏈Andrew Vorhees ➡️ #RavensFlock

More will enter the league as undrafted free agents 🤝🧾

Go make us proud, gentlemen 🫡✌️

#NFLDraft  #FightOn"
MarenAlford,4/29/2023,23:09:21,That’s a wrap on freshman year classes! Studying and finals ahead! ✌🏻#FightOn https://t.co/OReQ9871CL
USCWaterPolo,4/29/2023,23:04:08,"END P3: Téa sets the table for Miri, who hammers it home out of set!
USC 12, Cal 6
🖥️: https://t.co/pP4JqCrN5U
#FightOn ✌️ https://t.co/Tujo2FKrVm"
USC_Baseball,4/29/2023,22:57:29,Now it's Galloway's turn to get in on the action! The freshman extends the Trojan lead in the 6th! #FightOn https://t.co/OhfA3X1zcL
timmer_fiftyone,4/29/2023,22:48:51,Great job....Ladies Congrats #Pac12Champs ❤💛🥍💪😎 #FightOn✌🏆❤💛 https://t.co/SUcMOF6jr9
USC_Baseball,4/29/2023,22:43:26,Nick Lopez is at it again! He follows up his earlier solo-HR with an RBI double! #FightOn @Nick34Lopez https://t.co/dZhPZqTNc7
USCWaterPolo,4/29/2023,22:42:39,"HALF - Another lovely lefty strike! Ale rings up a sizzler for the Trojan cause! 
USC 6, Cal 2 
🖥️: https://t.co/pP4JqCrN5U
#FightOn ✌️ https://t.co/ThYiElwcEE"
GrindLikeDebra,4/29/2023,22:30:08,"@MichaelBlack_FB Dan can’t develop linebackers that’s why. All the reason @Dwill_2024 should stay home at USC and play with Curtis Tackett. 🤷🏿‍♂️🤷🏿‍♂️

#FIghtOn ✌🏿 https://t.co/vArwV19Vcs"
USCWaterPolo,4/29/2023,22:25:12,"END P1: Grace gets the Trojans going with a crosscage rocket!
USC 2, Cal 0
🖥️: https://t.co/pP4JqCrN5U
#FightOn ✌️ https://t.co/u9BQQ40uOS"
BlackSaiyan455,4/29/2023,22:23:34,I CALLED IT!!! I CALLED IT!!!!! #FIGHTON https://t.co/F3WXmmWsLo
Gonzalez9124,4/29/2023,22:23:21,Congratulations Andrew hope you kill it over there #fighton✌🏼 https://t.co/jnML5cyj2O
USC_Baseball,4/29/2023,22:23:16,Cole Gabrielson hoses a runner at third to end the inning! #FightOn @colegabe6 https://t.co/dSJ9qHsTlG
Scott_Schrader,4/29/2023,22:20:44,"Andrew Vorhees Selected by the Baltimore Ravens in the 2023 NFL Draft

https://t.co/LnN2o0gLGC via @On3USC #FightOn✌🏼"
KentrellBurger,4/29/2023,22:20:23,"A Trojan as a Raven. I am happy. 

#FightOn #RavensFlock"
CoachManuel14,4/29/2023,22:12:33,Thank you to all the fans who came out to the spring game! We appreciate your support! 1st Spring ball Completed. #Sep2nd  ✅#FightOn🟡⚔️🔵 https://t.co/h9lBIyRyDH
SC_Herd,4/29/2023,22:06:36,"@NFL @LincolnRiley @NFLDraft @Ravens On one fkn leg, cojones, and heart 💪🏼

Let it be known that 
#AndrewVorhees is a #Trojan

#FightOn ✌🏼"
USC_Baseball,4/29/2023,22:06:10,"END3 | Huskies get a run in the bottom of the third, but the Trojans still lead by 3.

USC 4, UW 1

📺 https://t.co/dnGfQWcKF3 
📊 https://t.co/zJwH0msVbM

#FightOn //  #Gameday https://t.co/9xM3wotLnm"
TrojansZone,4/29/2023,22:06:08,"Former #USC OL Andrew Vorhees is selected by the Baltimore Ravens with the 229th overall pick of the 2023 NFL Draft.

#FightOn✌️⚔️ https://t.co/P9ihPHkbQC"
NaraWengSports,4/29/2023,22:00:42,Awesome to see #USC offensive lineman Andrew Vorhees drafted by the Ravens in the 7th rd of the #NFLDraft    despite the knee injury he suffered at the combine. #FightOn✌️
USC_Baseball,4/29/2023,21:58:31,Carson Wells keeps it going! He later scores on a throwing error after swiping third to make it 4-0 USC! #FightOn https://t.co/gHn5Un7ZtC
jpooch21,4/29/2023,21:56:52,The Ravens drafting Andrew Voorhies is awesome. He tore his ACL at the combine and and was still drafted. #FightOn #NFLDraft
SC_Herd,4/29/2023,21:53:01,Yes!!! #FightOn ✌🏼 to our #Projan #AndrewVorhees https://t.co/Exbo3DG0fB
TheCoster,4/29/2023,21:51:44,Andrew Vorhees is going to Baltimore #FightOn #USC ✌🏽
Mar_SC_ella,4/29/2023,21:50:36,Congratulations @Andrew_Vorhees !! Go kill it with the @Ravens ! #NFLDraft  #FightOn ✌️✌️
Victor_412,4/29/2023,21:50:04,Ahhhhhhh let’s Goooo!!!!!!! #FIGHTON ✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️✌️ https://t.co/fjJjKs9tL6
uscbaseballdata,4/29/2023,21:37:26,"To the deepest part of the ballpark!
Nick Lopez (Sr.) Solo Home Run 👏

#FightOn 
@Nick34Lopez https://t.co/ZP593sDGHE"
WilliamTrojan28,4/29/2023,21:36:58,"@gouxforever I agree that it does suck, but then again they are free agents and can go anywhere they want, possibly finding the team that can utilize their skill sets best ? #FightOn"
TimGunn_,4/29/2023,21:35:57,"@___CHARD @UCLAFootball @NFLDraft @Browns @DoriansTweets 😂😂 Atleast if Watson gets hurt or in more trouble, he has a solid offense around him... Chubb, Cooper, Elijah Moore, DPJ, Njoku. He is set up for success and if he can't get It done, he deserves to stay a backup. Hope all goes well for him... but it's still FucLLLa #FightOn ✌🏼"
